,year,date,venue,crowd,match_id,home_team,away_team,home_team_score,away_team_score,Match_id,AF_Away,AF_Home,SC_Away,SC_Home,match_result,match_result_home_margin,match_result_away_margin,sc_result,sc_correct?,af_result,af_correct?,diff_fantasy_result
1018,2015, Sun 12 Apr 1:10pm,GMHBA Stadium,23723,5979,Geelong,Fremantle,60,104,5979,1792,1345,1886,1415,away_win,-44,44,away_win,True,away_win,True,False
1019,2015, Sun 12 Apr 3:20pm,MCG,59866,5980,Essendon,Hawthorn,78,76,5980,1547,1806,1562,1738,home_win,2,-2,home_win,True,home_win,True,False
1020,2015, Sun 12 Apr 4:40pm,Marvel Stadium,22275,5981,North Melbourne,Brisbane,133,51,5981,1257,1628,1376,1927,home_win,82,-82,home_win,True,home_win,True,False
1021,2015, Fri 17 Apr 7:50pm,MCG,45197,5982,Collingwood,St Kilda,140,66,5982,1497,1647,1545,1756,home_win,74,-74,home_win,True,home_win,True,False
1022,2015, Sat 18 Apr 1:40pm,Adelaide Oval,43713,5984,Adelaide,Melbourne,80,55,5984,1389,1587,1573,1728,home_win,25,-25,home_win,True,home_win,True,False
1023,2015, Sat 18 Apr 1:45pm,MCG,54854,5983,Carlton,Essendon,84,105,5983,1725,1325,1819,1481,away_win,-21,21,away_win,True,away_win,True,False
1024,2015, Sat 18 Apr 4:35pm,SCG,31966,5985,Sydney,GWS,111,90,5985,1640,1555,1625,1677,home_win,21,-21,home_win,True,away_win,False,True
1025,2015, Sat 18 Apr 7:20pm,Marvel Stadium,22586,5986,North Melbourne,Port Adelaide,105,113,5986,1587,1565,1671,1630,away_win,-8,8,away_win,True,away_win,True,False
1026,2015, Sat 18 Apr 7:20pm,Gabba,22441,5987,Brisbane,Richmond,58,137,5987,1660,1343,1851,1451,away_win,-79,79,away_win,True,away_win,True,False
1027,2015, Sun 19 Apr 1:10pm,UTAS Stadium,15559,5988,Hawthorn,Western Bulldogs,127,57,5988,1291,1969,1348,1953,home_win,70,-70,home_win,True,home_win,True,False
1028,2015, Sun 19 Apr 2:40pm,Domain Stadium,39138,5990,West Coast,Fremantle,81,111,5990,1824,1438,1880,1420,away_win,-30,30,away_win,True,away_win,True,False
1029,2015, Sun 19 Apr 3:20pm,GMHBA Stadium,20813,5989,Geelong,Gold Coast,105,96,5989,1455,1534,1598,1699,home_win,9,-9,home_win,True,home_win,True,False
1030,2015, Fri 24 Apr 7:50pm,MCG,58175,5991,Richmond,Melbourne,51,83,5991,1432,1375,1728,1569,away_win,-32,32,away_win,True,away_win,True,False
1031,2015, Sat 25 Apr 1:10pm,Westpac Stadium,12125,5992,St Kilda,Carlton,81,121,5992,1652,1418,1815,1483,away_win,-40,40,away_win,True,away_win,True,False
1032,2015, Sat 25 Apr 2:40pm,MCG,88395,5993,Essendon,Collingwood,49,69,5993,1449,1798,1528,1771,away_win,-20,20,home_win,False,home_win,False,False
1033,2015, Sat 25 Apr 5:40pm,Canberra Oval,6917,5994,GWS,Gold Coast,119,53,5994,1245,1818,1358,1942,home_win,66,-66,home_win,True,home_win,True,False
1034,2015, Sat 25 Apr 6:45pm,Domain Stadium,39009,5996,Fremantle,Sydney,74,60,5996,1532,1412,1653,1646,home_win,14,-14,away_win,False,away_win,False,False
1035,2015, Sat 25 Apr 7:10pm,Adelaide Oval,50675,5995,Port Adelaide,Hawthorn,99,91,5995,1621,1450,1671,1629,home_win,8,-8,away_win,False,away_win,False,False
1036,2015, Sun 26 Apr 1:10pm,Gabba,16632,5997,Brisbane,West Coast,65,118,5997,1547,1525,1747,1554,away_win,-53,53,away_win,True,away_win,True,False
1037,2015, Sun 26 Apr 3:20pm,GMHBA Stadium,23452,5998,Geelong,North Melbourne,67,83,5998,1565,1345,1844,1459,away_win,-16,16,away_win,True,away_win,True,False
1038,2015, Sun 26 Apr 4:40pm,Marvel Stadium,19915,5999,Western Bulldogs,Adelaide,125,68,5999,1561,1753,1432,1871,home_win,57,-57,home_win,True,home_win,True,False
1039,2015, Fri 1 May 7:50pm,MCG,71759,6000,Carlton,Collingwood,45,120,6000,1755,1132,2000,1301,away_win,-75,75,away_win,True,away_win,True,False
1040,2015, Sat 2 May 1:45pm,MCG,45228,6001,Richmond,Geelong,76,85,6001,1474,1481,1709,1591,away_win,-9,9,away_win,True,home_win,False,True
1041,2015, Sat 2 May 2:10pm,SCG,25541,6002,Sydney,Western Bulldogs,73,77,6002,1535,1652,1585,1716,away_win,-4,4,home_win,False,home_win,False,False
1042,2015, Sat 2 May 4:35pm,Metricon Stadium,12464,6003,Gold Coast,Brisbane,118,54,6003,1534,1740,1444,1858,home_win,64,-64,home_win,True,home_win,True,False
1043,2015, Sat 2 May 5:40pm,Domain Stadium,34554,6005,West Coast,GWS,120,33,6005,1498,1778,1461,1838,home_win,87,-87,home_win,True,home_win,True,False
1044,2015, Sat 2 May 7:20pm,Marvel Stadium,38077,6004,North Melbourne,Hawthorn,70,130,6004,1774,1468,1782,1513,away_win,-60,60,away_win,True,away_win,True,False
1045,2015, Sun 3 May 1:10pm,MCG,22892,6006,Melbourne,Fremantle,50,118,6006,1826,1353,1917,1384,away_win,-68,68,away_win,True,away_win,True,False
1046,2015, Sun 3 May 3:20pm,Marvel Stadium,29869,6007,St Kilda,Essendon,80,82,6007,1522,1613,1610,1693,away_win,-2,2,home_win,False,home_win,False,False
1047,2015, Sun 3 May 4:10pm,Adelaide Oval,49735,6008,Adelaide,Port Adelaide,91,115,6008,1712,1450,1792,1510,away_win,-24,24,away_win,True,away_win,True,False
1048,2015, Fri 8 May 7:50pm,MCG,52152,6009,Collingwood,Geelong,59,100,6009,1855,1476,1883,1419,away_win,-41,41,away_win,True,away_win,True,False
1049,2015, Sat 9 May 1:45pm,Blundstone Arena,17544,6010,North Melbourne,Richmond,109,74,6010,1385,1429,1609,1690,home_win,35,-35,home_win,True,home_win,True,False
1050,2015, Sat 9 May 2:10pm,Marvel Stadium,29619,6011,Western Bulldogs,St Kilda,87,94,6011,1702,1360,1814,1487,away_win,-7,7,away_win,True,away_win,True,False
1051,2015, Sat 9 May 4:35pm,GIANTS Stadium,13556,6012,GWS,Hawthorn,108,98,6012,1719,1543,1695,1604,home_win,10,-10,away_win,False,away_win,False,False
1052,2015, Sat 9 May 5:10pm,Metricon Stadium,12464,6013,Gold Coast,Adelaide,78,119,6013,1799,1472,1796,1502,away_win,-41,41,away_win,True,away_win,True,False
1053,2015, Sat 9 May 6:10pm,Domain Stadium,37535,6015,Fremantle,Essendon,80,52,6015,1469,1681,1468,1832,home_win,28,-28,home_win,True,home_win,True,False
1054,2015, Sat 9 May 7:20pm,MCG,26894,6014,Melbourne,Sydney,50,88,6014,1703,1478,1813,1488,away_win,-38,38,away_win,True,away_win,True,False
1055,2015, Sun 10 May 3:20pm,Marvel Stadium,20273,6016,Carlton,Brisbane,75,84,6016,1314,1425,1648,1653,away_win,-9,9,home_win,False,home_win,False,False
1056,2015, Sun 10 May 4:10pm,Adelaide Oval,38508,6017,Port Adelaide,West Coast,68,78,6017,1562,1648,1620,1680,away_win,-10,10,home_win,False,home_win,False,False
1057,2015, Fri 15 May 7:50pm,Marvel Stadium,43972,6018,Essendon,North Melbourne,82,93,6018,1661,1420,1776,1527,away_win,-11,11,away_win,True,away_win,True,False
1058,2015, Sat 16 May 1:15pm,Adelaide Oval,43532,6019,Adelaide,St Kilda,119,73,6019,1538,1748,1534,1767,home_win,46,-46,home_win,True,home_win,True,False
1059,2015, Sat 16 May 2:10pm,MCG,41935,6020,Hawthorn,Melbourne,155,50,6020,1377,1732,1422,1881,home_win,105,-105,home_win,True,home_win,True,False
1060,2015, Sat 16 May 4:35pm,Marvel Stadium,16676,6021,Carlton,GWS,57,135,6021,1753,1394,1911,1387,away_win,-78,78,away_win,True,away_win,True,False
1061,2015, Sat 16 May 5:40pm,Domain Stadium,26964,6023,West Coast,Gold Coast,135,43,6023,1385,2001,1367,1936,home_win,92,-92,home_win,True,home_win,True,False
1062,2015, Sat 16 May 7:20pm,ANZ Stadium,28063,6022,Sydney,Geelong,120,77,6022,1420,1681,1527,1771,home_win,43,-43,home_win,True,home_win,True,False
1063,2015, Sun 17 May 1:10pm,Marvel Stadium,18170,6024,Western Bulldogs,Fremantle,88,101,6024,1669,1592,1742,1558,away_win,-13,13,away_win,True,away_win,True,False
1064,2015, Sun 17 May 3:20pm,MCG,59034,6025,Richmond,Collingwood,105,100,6025,1339,1633,1489,1806,home_win,5,-5,home_win,True,home_win,True,False
1065,2015, Sun 17 May 4:40pm,Gabba,15957,6026,Brisbane,Port Adelaide,102,65,6026,1557,1385,1694,1606,home_win,37,-37,away_win,False,away_win,False,False
1066,2015, Fri 22 May 7:50pm,Marvel Stadium,32032,6027,Geelong,Carlton,140,63,6027,1306,1695,1431,1868,home_win,77,-77,home_win,True,home_win,True,False
1067,2015, Sat 23 May 1:45pm,Marvel Stadium,23598,6028,St Kilda,West Coast,78,131,6028,1563,1606,1661,1639,away_win,-53,53,away_win,True,home_win,False,True
1068,2015, Sat 23 May 2:10pm,GIANTS Stadium,9481,6029,GWS,Adelaide,108,84,6029,1361,1675,1468,1832,home_win,24,-24,home_win,True,home_win,True,False
1069,2015, Sat 23 May 4:35pm,Metricon Stadium,16440,6030,Gold Coast,Collingwood,63,132,6030,1782,1475,1845,1458,away_win,-69,69,away_win,True,away_win,True,False
1070,2015, Sat 23 May 5:40pm,Domain Stadium,35836,6032,Fremantle,North Melbourne,115,42,6032,1433,1710,1402,1901,home_win,73,-73,home_win,True,home_win,True,False
1071,2015, Sat 23 May 7:20pm,MCG,63319,6031,Hawthorn,Sydney,69,73,6031,1618,1577,1679,1622,away_win,-4,4,away_win,True,away_win,True,False
1072,2015, Sun 24 May 1:10pm,Marvel Stadium,36857,6033,Essendon,Brisbane,136,78,6033,1202,1708,1395,1907,home_win,58,-58,home_win,True,home_win,True,False
1073,2015, Sun 24 May 3:20pm,MCG,29381,6034,Melbourne,Western Bulldogs,103,64,6034,1417,1767,1476,1825,home_win,39,-39,home_win,True,home_win,True,False
1074,2015, Sun 24 May 4:10pm,Adelaide Oval,45268,6035,Port Adelaide,Richmond,43,76,6035,1535,1504,1731,1571,away_win,-33,33,away_win,True,away_win,True,False
1075,2015, Fri 29 May 7:50pm,SCG,32105,6036,Sydney,Carlton,122,62,6036,1430,1836,1428,1873,home_win,60,-60,home_win,True,home_win,True,False
1076,2015, Sat 30 May 1:40pm,TIO Traegar Park,4866,6038,Melbourne,Port Adelaide,54,115,6038,1741,1303,1848,1451,away_win,-61,61,away_win,True,away_win,True,False
1077,2015, Sat 30 May 1:45pm,UTAS Stadium,11320,6037,Hawthorn,Gold Coast,93,40,6037,1279,1980,1335,1968,home_win,53,-53,home_win,True,home_win,True,False
1078,2015, Sat 30 May 4:35pm,Marvel Stadium,16395,6039,Western Bulldogs,GWS,113,68,6039,1467,1711,1466,1836,home_win,45,-45,home_win,True,home_win,True,False
1079,2015, Sat 30 May 7:10pm,Adelaide Oval,45518,6041,Adelaide,Fremantle,57,68,6041,1470,1586,1596,1702,away_win,-11,11,home_win,False,home_win,False,False
1080,2015, Sat 30 May 7:20pm,MCG,83804,6040,Richmond,Essendon,72,59,6040,1491,1494,1594,1707,home_win,13,-13,home_win,True,home_win,True,False
1081,2015, Sun 31 May 1:10pm,Gabba,16898,6042,Brisbane,St Kilda,86,108,6042,1550,1509,1688,1613,away_win,-22,22,away_win,True,away_win,True,False
1082,2015, Sun 31 May 2:40pm,Domain Stadium,37676,6044,West Coast,Geelong,120,64,6044,1375,1699,1487,1812,home_win,56,-56,home_win,True,home_win,True,False
1083,2015, Sun 31 May 3:20pm,MCG,43452,6043,Collingwood,North Melbourne,112,95,6043,1588,1627,1629,1670,home_win,17,-17,home_win,True,home_win,True,False
1084,2015, Fri 5 Jun 6:10pm,Domain Stadium,38019,6045,Fremantle,Richmond,70,97,6045,1529,1254,1832,1470,away_win,-27,27,away_win,True,away_win,True,False
1085,2015, Sat 6 Jun 1:40pm,MCG,32035,6046,Carlton,Adelaide,90,99,6046,1462,1645,1612,1689,away_win,-9,9,home_win,False,home_win,False,False
1086,2015, Sat 6 Jun 4:35pm,Metricon Stadium,13068,6047,Gold Coast,Sydney,41,93,6047,1731,1282,1962,1339,away_win,-52,52,away_win,True,away_win,True,False
1087,2015, Sat 6 Jun 7:10pm,Adelaide Oval,41813,6049,Port Adelaide,Western Bulldogs,100,62,6049,1373,1682,1519,1783,home_win,38,-38,home_win,True,home_win,True,False
1088,2015, Sat 6 Jun 7:20pm,Marvel Stadium,40632,6048,Essendon,Geelong,53,122,6048,1801,1579,1809,1492,away_win,-69,69,away_win,True,away_win,True,False
1089,2015, Sun 7 Jun 1:10pm,GIANTS Stadium,9079,6050,GWS,Brisbane,97,67,6050,1517,1608,1553,1748,home_win,30,-30,home_win,True,home_win,True,False
1090,2015, Sun 7 Jun 3:20pm,Blundstone Arena,12011,6051,North Melbourne,West Coast,85,75,6051,1447,1487,1588,1714,home_win,10,-10,home_win,True,home_win,True,False
1091,2015, Sun 7 Jun 4:40pm,Marvel Stadium,33886,6052,St Kilda,Hawthorn,69,132,6052,1548,1674,1628,1671,away_win,-63,63,home_win,False,home_win,False,False
1092,2015, Mon 8 Jun 3:20pm,MCG,66120,6053,Melbourne,Collingwood,85,110,6053,1621,1486,1697,1603,away_win,-25,25,away_win,True,away_win,True,False
1093,2015, Fri 12 Jun 7:20pm,Adelaide Oval,47058,6054,Port Adelaide,Geelong,69,92,6054,1546,1403,1745,1557,away_win,-23,23,away_win,True,away_win,True,False
1094,2015, Sat 13 Jun 1:40pm,Metricon Stadium,8911,6055,Gold Coast,Fremantle,46,53,6055,1708,1437,1791,1505,away_win,-7,7,away_win,True,away_win,True,False
1095,2015, Sat 13 Jun 2:35pm,Domain Stadium,37306,6056,West Coast,Essendon,96,46,6056,1825,1563,1673,1626,home_win,50,-50,away_win,False,away_win,False,False
1096,2015, Sat 13 Jun 7:20pm,Marvel Stadium,32217,6057,North Melbourne,Sydney,75,91,6057,1694,1430,1790,1513,away_win,-16,16,away_win,True,away_win,True,False
1097,2015, Sun 14 Jun 1:10pm,MCG,43390,6058,Collingwood,GWS,119,77,6058,1649,1635,1627,1673,home_win,42,-42,home_win,True,away_win,False,True
1098,2015, Sun 14 Jun 4:40pm,Marvel Stadium,25187,6059,St Kilda,Melbourne,85,83,6059,1672,1564,1744,1557,home_win,2,-2,away_win,False,away_win,False,False
1099,2015, Thu 18 Jun 7:20pm,Adelaide Oval,50023,6060,Adelaide,Hawthorn,85,114,6060,1593,1509,1739,1563,away_win,-29,29,away_win,True,away_win,True,False
1100,2015, Fri 19 Jun 7:50pm,MCG,45178,6061,Richmond,West Coast,70,90,6061,1553,1479,1740,1561,away_win,-20,20,away_win,True,away_win,True,False
1101,2015, Sat 20 Jun 1:40pm,MCG,27693,6062,Carlton,Port Adelaide,110,106,6062,1524,1604,1619,1682,home_win,4,-4,home_win,True,home_win,True,False
1102,2015, Sat 20 Jun 4:35pm,GIANTS Stadium,7824,6063,GWS,North Melbourne,61,117,6063,1633,1537,1764,1536,away_win,-56,56,away_win,True,away_win,True,False
1103,2015, Sat 20 Jun 7:20pm,Marvel Stadium,21129,6064,Western Bulldogs,Brisbane,146,74,6064,1517,1651,1514,1787,home_win,72,-72,home_win,True,home_win,True,False
1104,2015, Sun 21 Jun 3:20pm,GMHBA Stadium,28007,6065,Geelong,Melbourne,89,113,6065,1501,1461,1735,1569,away_win,-24,24,away_win,True,away_win,True,False
1105,2015, Thu 25 Jun 6:10pm,Domain Stadium,37145,6066,Fremantle,Collingwood,80,73,6066,1559,1537,1629,1672,home_win,7,-7,home_win,True,away_win,False,True
1106,2015, Fri 26 Jun 7:50pm,SCG,37579,6067,Sydney,Richmond,77,95,6067,1472,1493,1728,1572,away_win,-18,18,away_win,True,home_win,False,True
1107,2015, Sat 27 Jun 1:40pm,MCG,62500,6068,Hawthorn,Essendon,114,76,6068,1606,1642,1583,1715,home_win,38,-38,home_win,True,home_win,True,False
1108,2015, Sat 27 Jun 4:35pm,Gabba,18146,6069,Brisbane,Adelaide,69,82,6069,1470,1505,1659,1640,away_win,-13,13,away_win,True,home_win,False,True
1109,2015, Sat 27 Jun 7:20pm,Marvel Stadium,26511,6070,St Kilda,Western Bulldogs,56,62,6070,1532,1632,1601,1699,away_win,-6,6,home_win,False,home_win,False,False
1110,2015, Sun 28 Jun 3:20pm,Marvel Stadium,30207,6071,Carlton,Gold Coast,103,69,6071,1270,1748,1378,1920,home_win,34,-34,home_win,True,home_win,True,False
1111,2015, Thu 2 Jul 7:20pm,SCG,28316,6072,Sydney,Port Adelaide,94,84,6072,1580,1557,1597,1702,home_win,10,-10,home_win,True,away_win,False,True
1112,2015, Fri 3 Jul 7:50pm,MCG,75880,6073,Collingwood,Hawthorn,91,101,6073,1619,1641,1620,1677,away_win,-10,10,home_win,False,home_win,False,False
1113,2015, Sat 4 Jul 1:40pm,MCG,35968,6074,Richmond,GWS,78,69,6074,1470,1512,1609,1692,home_win,9,-9,home_win,True,home_win,True,False
1114,2015, Sat 4 Jul 4:35pm,Metricon Stadium,14444,6075,Gold Coast,North Melbourne,125,70,6075,1601,1493,1626,1674,home_win,55,-55,home_win,True,away_win,False,True
1115,2015, Sat 4 Jul 7:10pm,TIO Stadium,11873,6077,Melbourne,West Coast,60,114,6077,1586,1283,1836,1463,away_win,-54,54,away_win,True,away_win,True,False
1116,2015, Sat 4 Jul 7:20pm,Marvel Stadium,31445,6076,Western Bulldogs,Carlton,64,53,6076,1522,1687,1545,1757,home_win,11,-11,home_win,True,home_win,True,False
1117,2015, Sun 5 Jul 1:10pm,Marvel Stadium,38020,6078,Essendon,St Kilda,52,162,6078,1974,1265,2038,1263,away_win,-110,110,away_win,True,away_win,True,False
1118,2015, Sun 5 Jul 2:40pm,Domain Stadium,32970,6080,Fremantle,Brisbane,84,48,6080,1515,1742,1501,1801,home_win,36,-36,home_win,True,home_win,True,False
1119,2015, Thu 9 Jul 7:20pm,Adelaide Oval,45418,6081,Port Adelaide,Collingwood,66,63,6081,1667,1533,1681,1621,home_win,3,-3,away_win,False,away_win,False,False
1120,2015, Fri 10 Jul 7:50pm,MCG,52564,6082,Richmond,Carlton,71,41,6082,1372,1481,1577,1722,home_win,30,-30,home_win,True,home_win,True,False
1121,2015, Sat 11 Jul 1:40pm,MCG,38861,6083,Essendon,Melbourne,69,60,6083,1438,1521,1594,1705,home_win,9,-9,home_win,True,home_win,True,False
1122,2015, Sat 11 Jul 4:35pm,Cazaly's Stadium,9449,6084,Western Bulldogs,Gold Coast,95,73,6084,1395,1630,1545,1755,home_win,22,-22,home_win,True,home_win,True,False
1123,2015, Sat 11 Jul 5:40pm,Domain Stadium,38133,6086,West Coast,Adelaide,147,91,6086,1417,1894,1451,1850,home_win,56,-56,home_win,True,home_win,True,False
1124,2015, Sat 11 Jul 7:20pm,Marvel Stadium,31270,6085,North Melbourne,Geelong,120,79,6085,1493,1686,1504,1798,home_win,41,-41,home_win,True,home_win,True,False
1125,2015, Sun 12 Jul 1:10pm,GIANTS Stadium,9178,6087,GWS,St Kilda,84,49,6087,1616,1664,1523,1774,home_win,35,-35,home_win,True,home_win,True,False
1126,2015, Sun 12 Jul 3:20pm,UTAS Stadium,16792,6088,Hawthorn,Fremantle,115,43,6088,1290,1950,1345,1953,home_win,72,-72,home_win,True,home_win,True,False
1127,2015, Sun 12 Jul 4:40pm,Gabba,16936,6089,Brisbane,Sydney,49,70,6089,1682,1532,1755,1546,away_win,-21,21,away_win,True,away_win,True,False
1128,2015, Fri 17 Jul 7:50pm,Marvel Stadium,31025,6090,North Melbourne,Essendon,93,68,6090,1475,1565,1540,1761,home_win,25,-25,home_win,True,home_win,True,False
1129,2015, Sat 18 Jul 1:45pm,GMHBA Stadium,25041,6091,Geelong,Western Bulldogs,72,64,6091,1587,1756,1529,1772,home_win,8,-8,home_win,True,home_win,True,False
1130,2015, Sat 18 Jul 2:10pm,Metricon Stadium,9589,6092,Gold Coast,GWS,79,94,6092,1691,1434,1777,1524,away_win,-15,15,away_win,True,away_win,True,False
1131,2015, Sat 18 Jul 4:35pm,Marvel Stadium,36527,6093,Collingwood,West Coast,56,87,6093,1597,1631,1643,1656,away_win,-31,31,home_win,False,home_win,False,False
1132,2015, Sat 18 Jul 5:40pm,Domain Stadium,33581,6095,Fremantle,Carlton,95,53,6095,1619,1681,1576,1723,home_win,42,-42,home_win,True,home_win,True,False
1133,2015, Sat 18 Jul 7:20pm,ANZ Stadium,37369,6094,Sydney,Hawthorn,57,146,6094,1694,1551,1774,1527,away_win,-89,89,away_win,True,away_win,True,False
1134,2015, Sun 19 Jul 1:10pm,MCG,25149,6096,Melbourne,Brisbane,60,36,6096,1648,1474,1627,1673,home_win,24,-24,home_win,True,away_win,False,True
1135,2015, Sun 19 Jul 2:50pm,Adelaide Oval,54468,6097,Port Adelaide,Adelaide,113,116,6097,1455,1567,1667,1636,away_win,-3,3,away_win,True,home_win,False,True
1136,2015, Sun 19 Jul 4:40pm,Marvel Stadium,45722,6098,St Kilda,Richmond,73,89,6098,1548,1549,1709,1594,away_win,-16,16,away_win,True,home_win,False,True
1137,2015, Fri 24 Jul 7:50pm,Marvel Stadium,26815,6099,Carlton,Hawthorn,35,173,6099,1910,1210,2102,1201,away_win,-138,138,away_win,True,away_win,True,False
1138,2015, Sat 25 Jul 1:40pm,Adelaide Oval,42656,6101,Adelaide,Gold Coast,125,80,6101,1470,1560,1565,1734,home_win,45,-45,home_win,True,home_win,True,False
1139,2015, Sat 25 Jul 1:45pm,Canberra Oval,14667,6100,GWS,Geelong,42,69,6100,1448,1433,1694,1607,away_win,-27,27,away_win,True,away_win,True,False
1140,2015, Sat 25 Jul 4:35pm,MCG,39777,6102,Richmond,Fremantle,78,82,6102,1425,1578,1606,1695,away_win,-4,4,home_win,False,home_win,False,False
1141,2015, Sat 25 Jul 7:20pm,Gabba,15563,6104,Brisbane,North Melbourne,38,110,6104,1543,1420,1768,1535,away_win,-72,72,away_win,True,away_win,True,False
1142,2015, Sat 25 Jul 7:20pm,Marvel Stadium,23705,6103,Essendon,Port Adelaide,116,129,6103,1367,1650,1501,1800,away_win,-13,13,home_win,False,home_win,False,False
1143,2015, Sun 26 Jul 1:10pm,Marvel Stadium,40581,6105,Western Bulldogs,Collingwood,104,86,6105,1490,1765,1518,1782,home_win,18,-18,home_win,True,home_win,True,False
1144,2015, Sun 26 Jul 2:40pm,Domain Stadium,38760,6107,West Coast,Sydney,103,51,6107,1586,1685,1551,1754,home_win,52,-52,home_win,True,home_win,True,False
1145,2015, Sun 26 Jul 3:20pm,MCG,22945,6106,Melbourne,St Kilda,46,83,6106,1617,1402,1744,1555,away_win,-37,37,away_win,True,away_win,True,False
1146,2015, Fri 31 Jul 7:50pm,MCG,66305,6108,Hawthorn,Richmond,53,71,6108,1589,1431,1738,1563,away_win,-18,18,away_win,True,away_win,True,False
1147,2015, Sat 1 Aug 1:45pm,GMHBA Stadium,21914,6109,Geelong,Brisbane,113,57,6109,1504,1741,1480,1820,home_win,56,-56,home_win,True,home_win,True,False
1148,2015, Sat 1 Aug 2:10pm,MCG,37894,6110,Collingwood,Melbourne,54,91,6110,1633,1466,1747,1554,away_win,-37,37,away_win,True,away_win,True,False
1149,2015, Sat 1 Aug 4:35pm,SCG,38690,6111,Sydney,Adelaide,117,65,6111,1283,1863,1306,1997,home_win,52,-52,home_win,True,home_win,True,False
1150,2015, Sat 1 Aug 7:20pm,Marvel Stadium,25251,6112,Carlton,North Melbourne,54,118,6112,1592,1258,1798,1503,away_win,-64,64,away_win,True,away_win,True,False
1151,2015, Sat 1 Aug 7:20pm,Metricon Stadium,9341,6113,Gold Coast,West Coast,83,83,6113,1541,1538,1688,1612,tie,0,0,away_win,False,away_win,False,False
1152,2015, Sun 2 Aug 12:40pm,Adelaide Oval,36850,6114,Port Adelaide,St Kilda,112,49,6114,1365,1672,1485,1818,home_win,63,-63,home_win,True,home_win,True,False
1153,2015, Sun 2 Aug 2:40pm,Domain Stadium,34626,6116,Fremantle,GWS,84,63,6116,1564,1820,1463,1838,home_win,21,-21,home_win,True,home_win,True,False
1154,2015, Sun 2 Aug 3:20pm,Marvel Stadium,33466,6115,Essendon,Western Bulldogs,40,127,6115,1767,1555,1831,1469,away_win,-87,87,away_win,True,away_win,True,False
1155,2015, Fri 7 Aug 7:20pm,Adelaide Oval,50094,6117,Adelaide,Richmond,88,52,6117,1311,1615,1474,1826,home_win,36,-36,home_win,True,home_win,True,False
1156,2015, Sat 8 Aug 1:45pm,MCG,48133,6118,Collingwood,Carlton,105,87,6118,1396,1615,1539,1759,home_win,18,-18,home_win,True,home_win,True,False
1157,2015, Sat 8 Aug 2:10pm,Marvel Stadium,20590,6119,Western Bulldogs,Port Adelaide,128,64,6119,1291,1686,1363,1937,home_win,64,-64,home_win,True,home_win,True,False
1158,2015, Sat 8 Aug 4:35pm,Gabba,20025,6120,Brisbane,Gold Coast,100,114,6120,1339,1670,1588,1713,away_win,-14,14,home_win,False,home_win,False,False
1159,2015, Sat 8 Aug 5:40pm,Domain Stadium,34843,6122,West Coast,Hawthorn,74,88,6122,1756,1366,1822,1477,away_win,-14,14,away_win,True,away_win,True,False
1160,2015, Sat 8 Aug 7:20pm,GMHBA Stadium,27910,6121,Geelong,Sydney,95,63,6121,1585,1774,1571,1727,home_win,32,-32,home_win,True,home_win,True,False
1161,2015, Sun 9 Aug 1:10pm,MCG,30695,6123,Melbourne,North Melbourne,92,127,6123,1609,1239,1815,1489,away_win,-35,35,away_win,True,away_win,True,False
1162,2015, Sun 9 Aug 3:20pm,GIANTS Stadium,10093,6124,GWS,Essendon,93,61,6124,1677,1461,1651,1650,home_win,32,-32,away_win,False,away_win,False,False
1163,2015, Sun 9 Aug 4:40pm,Marvel Stadium,16419,6125,St Kilda,Fremantle,59,96,6125,1807,1510,1817,1482,away_win,-37,37,away_win,True,away_win,True,False
1164,2015, Fri 14 Aug 7:50pm,SCG,38408,6126,Sydney,Collingwood,87,76,6126,1686,1618,1667,1633,home_win,11,-11,away_win,False,away_win,False,False
1165,2015, Sat 15 Aug 1:45pm,Marvel Stadium,25914,6127,Essendon,Adelaide,59,171,6127,1722,1572,1738,1562,away_win,-112,112,away_win,True,away_win,True,False
1166,2015, Sat 15 Aug 2:10pm,Blundstone Arena,14346,6128,North Melbourne,St Kilda,120,83,6128,1544,1493,1688,1615,home_win,37,-37,away_win,False,away_win,False,False
1167,2015, Sat 15 Aug 4:05pm,Adelaide Oval,33281,6129,Port Adelaide,GWS,111,90,6129,1317,1600,1531,1768,home_win,21,-21,home_win,True,home_win,True,False
1168,2015, Sat 15 Aug 7:20pm,Gabba,17744,6131,Brisbane,Carlton,131,67,6131,1297,1701,1426,1874,home_win,64,-64,home_win,True,home_win,True,False
1169,2015, Sat 15 Aug 7:20pm,MCG,55802,6130,Geelong,Hawthorn,85,121,6130,1706,1596,1707,1593,away_win,-36,36,away_win,True,away_win,True,False
1170,2015, Sun 16 Aug 1:10pm,MCG,38508,6132,Richmond,Gold Coast,138,55,6132,1383,1790,1457,1844,home_win,83,-83,home_win,True,home_win,True,False
1171,2015, Sun 16 Aug 2:40pm,Domain Stadium,41959,6134,Fremantle,West Coast,80,104,6134,1409,1509,1652,1647,away_win,-24,24,away_win,True,home_win,False,True
1172,2015, Sun 16 Aug 3:20pm,Marvel Stadium,27805,6133,Western Bulldogs,Melbourne,153,55,6133,1446,1800,1389,1907,home_win,98,-98,home_win,True,home_win,True,False
1173,2015, Fri 21 Aug 7:50pm,Marvel Stadium,28657,6135,Hawthorn,Port Adelaide,86,108,6135,1675,1536,1731,1571,away_win,-22,22,away_win,True,away_win,True,False
